itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
278540,1,KODEX MSCI Korea TR,12310,2,150,1.23,12328.0,-3.3771,2716,33,4555
161510,2,PLUS 고배당주,15245,2,35,0.23,15247.0,10.3053,100755,1536,4523
148070,6,KOSEF 국고채10년,116895,2,265,0.23,116842.0,5.2807,2656,310,4243
091170,2,KODEX 은행,8600,2,75,0.88,8611.0,3.5467,167541,1437,4193
465580,4,ACE 미국빅테크TOP7 Plus,14410,2,290,2.05,14379.0,5.0986,170363,2455,4150
467940,6,KODEX 25-11 회사채(A+이상)액티브,10580,2,10,0.09,10575.0,1.3422,520,5,4129
474220,4,TIGER 미국테크TOP10+10%프리미엄,11845,2,255,2.2,11835.0,5.0294,158149,1872,4004
451000,6,PLUS 종합채권(AA-이상)액티브,111360,2,200,0.18,111323.0,4.0044,2,0,3972
385560,6,RISE KIS국고채30년Enhanced,80255,2,525,0.66,80082.0,14.4395,13601,1090,3932
476450,6,히어로즈 머니마켓액티브,50970,2,10,0.02,50975.0,1.0008,32993,1681,3899
069660,1,KOSEF 200,36160,2,360,1.01,36251.0,-3.5041,65048,2356,3833
114260,6,KODEX 국고채3년,60910,2,95,0.16,60993.0,2.1929,13334,812,3814
488770,7,KODEX 머니마켓액티브,100160,2,25,0.02,100186.0,,11070,1108,3806
402970,4,ACE 미국배당다우존스,11870,2,35,0.3,11868.0,1.9204,76904,913,3787
456610,6,TIGER 미국달러SOFR금리액티브(합성),54380,5,-270,-0.49,54360.0,1.6649,3802,206,3767
251350,4,KODEX 선진국MSCI World,27565,2,20,0.07,27516.0,2.314,7731,213,3639
226490,1,KODEX 코스피,26905,2,210,0.79,26949.0,-3.5237,13650,368,3511
455030,6,KODEX 미국달러SOFR금리액티브(합성),11265,5,-40,-0.35,11260.0,1.3446,37321,419,3508
441680,7,TIGER 미국나스닥100커버드콜(합성),10190,2,170,1.7,10224.0,-0.949,111494,1135,3495
486290,4,TIGER 미국나스닥100+15%프리미엄초단기,9310,2,145,1.58,9297.0,,434243,4044,3477
364980,2,TIGER 2차전지TOP10,10485,2,270,2.64,10498.0,-19.4401,699218,7322,3366
479080,6,1Q 머니마켓액티브,50835,2,10,0.02,50836.0,1.104,4176,212,3314
472870,6,RISE 미국30년국채엔화노출(합성 H),9565,2,45,0.47,9585.0,11.9868,256359,2455,3300
466920,2,SOL 조선TOP3플러스,12740,5,-95,-0.74,12747.0,14.292,490197,6265,3236
454780,6,히어로즈 종합채권(AA-이상)액티브,108485,2,215,0.2,108478.0,4.1157,7,0,3201
411060,5,ACE KRX금현물,15565,5,-40,-0.26,15480.0,5.2258,85802,1335,3191
302190,6,TIGER 중장기국채,51915,2,60,0.12,51920.0,3.793,1897,98,3177
304660,6,KODEX 미국30년국채울트라선물(H),8365,2,35,0.42,8370.0,7.4838,248367,2077,3170
477050,6,PLUS 머니마켓액티브,50800,2,10,0.02,50805.0,1.0143,15637,794,3152
455850,2,SOL AI반도체소부장,12665,2,400,3.26,12672.0,-22.1764,138706,1752,3135
251340,3,KODEX 코스닥150선물인버스,3665,5,-55,-1.48,3679.0,5.5319,9813677,35964,3108
457480,4,ACE 테슬라밸류체인액티브,10335,2,380,3.82,10389.0,2.6817,184387,1906,3069
449180,4,KODEX 미국S&P500(H),12720,2,175,1.39,12726.0,2.108,37618,478,2907
241180,4,TIGER 일본니케이225,20250,2,140,0.7,20245.0,-0.7649,7741,157,2892
439860,6,KODEX ESG종합채권(A-이상)액티브,111085,2,50,0.05,111313.0,1.7456,195,21,2837
272560,6,RISE 단기국공채액티브,110145,2,20,0.02,110164.0,1.1248,543,59,2819
483280,4,KODEX 미국AI테크TOP10+15%프리미엄,9945,2,195,2.0,9932.0,,389043,3869,2785
448290,4,TIGER 미국S&P500TR(H),13130,2,185,1.43,13134.0,2.2915,48325,634,2751
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,9760,2,125,1.3,9817.0,-11.8482,14683,143,2651
143860,2,TIGER 헬스케어,36225,5,-90,-0.25,36294.0,9.6964,34459,1254,2630
091230,2,TIGER 반도체,37860,2,1020,2.77,37901.0,-13.5212,48355,1831,2627
245710,4,ACE 베트남VN30(합성),19620,2,5,0.03,19690.0,1.0041,8355,164,2609
481060,6,KODEX 미국30년국채+12%프리미엄(합성 H),10580,2,55,0.52,10581.0,6.0239,209226,2213,2603
273140,6,KODEX 단기변동금리부채권액티브,111530,3,0,0.0,111577.0,0.8682,0,0,2589
449190,4,KODEX 미국나스닥100(H),15045,2,325,2.21,15041.0,1.7206,365158,5490,2580
388420,2,RISE 비메모리반도체액티브,11500,2,270,2.4,11508.0,-19.0631,40511,465,2571
361580,1,RISE 200TR,19835,2,205,1.04,19878.0,-3.467,3067,60,2549
466940,2,TIGER 은행고배당플러스TOP10,13955,2,125,0.9,13972.0,4.118,81505,1132,2519
471230,6,KODEX 국고채10년액티브,111050,2,275,0.25,111076.0,5.4698,2492,276,2409
461460,6,PLUS 국고채10년액티브,54760,2,145,0.27,54744.0,5.526,65,3,2408
489250,4,KODEX 미국배당다우존스,10020,2,40,0.4,10031.0,,552477,5538,2405
473290,6,KODEX 26-12 회사채(AA-이상)액티브,10435,2,10,0.1,10431.0,1.7073,3107,32,2371
367770,2,RISE 수소경제테마,9020,2,60,0.67,9054.0,-3.9658,3933,35,2354
200250,4,KOSEF 인도Nifty50(합성),25130,5,-185,-0.73,25010.0,8.9285,35526,897,2350
448880,6,ACE 24-12 회사채(AA-이상)액티브,105320,2,30,0.03,105327.0,0.9733,9396,989,2258
394670,4,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),5475,2,100,1.86,5520.0,-21.2455,29384,160,2245
463290,6,1Q 단기금융채액티브,104625,2,15,0.01,104630.0,1.0871,3204,335,2243
290130,2,RISE ESG사회책임투자,12355,2,20,0.16,12393.0,-1.7523,4346,53,2242
456600,4,TIMEFOLIO 글로벌AI인공지능액티브,19165,2,420,2.24,19149.0,-1.4977,26058,499,2235
423920,4,TIGER 미국필라델피아반도체레버리지(합성),22665,2,1365,6.41,22569.0,-6.7793,141565,3213,2192
484790,6,KODEX 미국30년국채액티브(H),10250,2,75,0.74,10248.0,,133235,1365,2173
462330,2,KODEX 2차전지산업레버리지,2315,2,100,4.51,2325.0,-38.6427,1682944,3878,2158
449450,2,PLUS K방산,18355,2,225,1.24,18353.0,13.171,307396,5608,2129
451600,6,PLUS 국고채30년액티브,111700,2,665,0.6,111859.0,10.841,8,0,2101
295040,1,SOL 200TR,13110,2,140,1.08,13126.0,-3.4252,736,9,2084
464540,6,RISE 25-03 회사채(AA-이상)액티브,51025,2,5,0.01,51041.0,1.0557,145,7,2071
472160,4,TIGER 미국테크TOP10 INDXX(H),12940,2,345,2.74,12920.0,5.5299,56383,728,2070
479520,6,RISE KOFR금리액티브(합성),101080,2,20,0.02,101047.0,0.9136,14,1,2067
422420,2,RISE 2차전지액티브,8175,2,165,2.06,8191.0,-17.8041,42109,344,2016
476690,4,TIGER 글로벌비만치료제TOP2Plus,11565,2,115,1.0,11540.0,7.6836,19508,225,1995
409820,4,KODEX 미국나스닥100레버리지(합성 H),10215,2,420,4.29,10212.0,1.925,137802,1407,1961
438330,6,TIGER 투자등급회사채액티브,112690,2,85,0.08,112687.0,2.5686,1763,198,1847
332940,1,HANARO MSCI Korea TR,15425,2,105,0.69,15466.0,-2.6375,10,0,1836
448300,4,TIGER 미국나스닥100TR(H),15470,2,335,2.21,15468.0,1.8848,54818,847,1818
479730,4,TIGER 인도빌리언컨슈머,10845,5,-50,-0.46,10808.0,,21006,227,1806
395270,2,HANARO Fn K-반도체,11185,2,220,2.01,11200.0,-6.7206,104740,1174,1801
480260,6,TIGER 27-04회사채(A+이상)액티브,51295,2,25,0.05,51283.0,2.3557,411,21,1792
473330,6,SOL 미국30년국채커버드콜(합성),10225,5,-35,-0.34,10207.0,7.5584,162588,1663,1784
480310,4,TIGER 글로벌온디바이스AI,9780,2,200,2.09,9756.0,-0.982,50683,495,1775
475080,7,KODEX 테슬라인컴프리미엄채권혼합액티브,9315,2,105,1.14,9284.0,1.3089,32190,299,1737
329650,7,KODEX TRF3070,12840,2,65,0.51,12845.0,2.4869,5924,75,1708
365780,6,ACE 국고채10년,91770,2,80,0.09,91840.0,5.306,3877,356,1693
452360,4,SOL 미국배당다우존스(H),11050,2,100,0.91,11054.0,1.108,16552,182,1691
451530,6,TIGER 국고채30년스트립액티브,57480,2,460,0.81,57446.0,16.1066,10908,626,1689
143850,4,TIGER 미국S&P500선물(H),59590,2,840,1.43,59578.0,1.363,2208,131,1669
372330,4,KODEX 차이나항셍테크,5215,2,30,0.58,5181.0,-13.9134,15919,83,1656
471990,2,KODEX AI반도체핵심장비,10885,2,400,3.81,10919.0,-23.1305,261688,2836,1649
464930,4,TIGER 글로벌혁신블루칩TOP10,13465,2,270,2.05,13440.0,3.4496,4063,54,1636
132030,5,KODEX 골드선물(H),15195,2,20,0.13,15205.0,3.4776,34014,516,1626
487340,6,ACE CD금리&초단기채권액티브,100490,2,25,0.02,100491.0,,6395,642,1610
480020,4,ACE 미국빅테크7+ 15%프리미엄분배(합성),10640,2,75,0.71,10658.0,6.277,153430,1634,1607
461950,2,KODEX 2차전지핵심소재10 Fn,5885,2,125,2.17,5892.0,-18.9874,134484,791,1607
455860,2,SOL 2차전지소부장Fn,5420,2,115,2.17,5427.0,-19.3769,134414,728,1593
461270,6,ACE 26-06 회사채(AA-이상)액티브,10735,2,5,0.05,10731.0,1.7543,7599,81,1539
363570,6,KODEX 장기종합채권(AA-이상)액티브KAP,98265,2,305,0.31,98280.0,6.3684,7,0,1533
228790,2,TIGER 화장품,2800,2,35,1.27,2804.0,-10.6624,1445161,4057,1526
483230,6,RISE 25-06 은행채(AA+이상)액티브,50370,2,10,0.02,50378.0,,10000,503,1524
364960,2,TIGER BBIG,6050,5,-15,-0.25,6065.0,-2.8045,17280,104,1506
447770,7,TIGER 테슬라채권혼합Fn,11290,2,170,1.53,11276.0,8.382,36232,409,1456
328370,1,PLUS 코스피TR,14300,2,105,0.74,14296.0,-3.5011,4,0,1451
445290,2,KODEX K-로봇액티브,12460,2,65,0.52,12479.0,-12.0922,15613,194,1439
326240,2,RISE IT플러스,16975,2,275,1.65,17003.0,-10.5038,351,5,1423
451060,1,1Q K200액티브,11455,2,140,1.24,11481.0,-3.8658,82,0,1409
192090,4,TIGER 차이나CSI300,8460,2,35,0.42,8445.0,-6.7516,2339,19,1400
244580,2,KODEX 바이오,8560,2,30,0.35,8621.0,7.4984,144556,1243,1383
466950,4,TIGER 글로벌AI액티브,14000,2,300,2.19,13974.0,0.9579,11144,156,1379
213610,2,KODEX 삼성그룹밸류,8865,2,45,0.51,8881.0,-3.9739,7004,62,1374
219480,4,KODEX 미국S&P500선물(H),24750,2,330,1.35,24762.0,1.7076,2655,65,1374
261260,7,KODEX 미국달러선물인버스2X,6005,2,65,1.09,6011.0,-0.9175,125452,752,1373
482730,4,TIGER 미국S&P500+10%프리미엄초단기,10055,2,80,0.8,10057.0,,152934,1539,1367
305080,6,TIGER 미국채10년선물,12300,5,-35,-0.28,12302.0,4.5338,24838,305,1365
469820,6,SOL 24-12 회사채(AA-이상)액티브,51905,5,-5,-0.01,51919.0,1.0413,11,0,1355
190620,6,ACE 단기통안채,102590,2,35,0.03,102598.0,0.9648,727,74,1345
182480,7,TIGER 미국MSCI리츠(합성 H),13045,2,30,0.23,13033.0,11.2012,5098,66,1344
277630,1,TIGER 코스피,27305,2,235,0.87,27376.0,-3.4973,1673,45,1338
364970,2,TIGER 바이오TOP10,7095,5,-50,-0.7,7103.0,10.6893,247327,1769,1327
481190,4,SOL 미국테크TOP10,10750,2,220,2.09,10730.0,,158440,1703,1306
448540,7,ACE 엔비디아채권혼합블룸버그,20405,2,395,1.97,20341.0,8.0453,68044,1389,1306
476850,1,KoAct 배당성장액티브,9845,2,40,0.41,9859.0,-2.5445,1163,11,1304
464230,6,히어로즈 24-09 회사채(AA-이상)액티브,51745,3,0,0.0,51755.0,0.9067,0,0,1288
475720,3,RISE 200위클리커버드콜,9690,2,70,0.73,9692.0,-3.5686,50715,491,1279
484890,6,SOL 머니마켓액티브,50300,2,20,0.04,50305.0,,105208,5292,1267
332930,1,HANARO 200TR,45855,2,420,0.92,45987.0,-3.5146,89,4,1261
304940,4,KODEX 미국나스닥100선물(H),22340,2,490,2.24,22344.0,1.3215,5395,120,1251
483320,4,ACE 엔비디아밸류체인액티브,8805,2,365,4.32,8767.0,,265626,2344,1250
292560,7,TIGER 일본엔선물,8815,2,10,0.11,8807.0,4.8214,67028,590,1234
385550,6,RISE 단기종합채권(AA-이상)액티브,109460,2,40,0.04,109458.0,1.0621,16827,1841,1229
476070,4,KODEX 글로벌비만치료제TOP2 Plus,12515,2,160,1.3,12539.0,4.8277,21820,273,1226
275980,4,TIGER 글로벌4차산업혁신기술(합성 H),16230,2,190,1.18,16327.0,-3.023,2436,39,1224
473440,6,ACE 11월만기자동연장회사채AA-이상액티브,10335,2,5,0.05,10334.0,0.9281,313,3,1202
462540,6,SOL 25-09 회사채(AA-이상)액티브,52800,2,5,0.01,52807.0,1.3534,41,2,1201
401470,2,KODEX K-메타버스액티브,6910,5,-60,-0.86,6928.0,-3.5962,18746,130,1189
278620,6,PLUS 단기채권액티브,114085,2,20,0.02,114086.0,0.9916,664,75,1181
456880,7,ACE 미국달러SOFR금리(합성),11010,5,-50,-0.45,11005.0,1.3748,5233,57,1176
472150,2,TIGER 배당프리미엄액티브,10805,2,70,0.65,10815.0,-2.044,2193,23,1169
325020,2,KODEX 배당가치,14060,2,60,0.43,14076.0,-1.5402,6934,97,1167
438560,6,SOL 국고채3년,105485,2,135,0.13,105397.0,2.3461,69,7,1166
461260,6,ACE 25-06 회사채(AA-이상)액티브,10605,3,0,0.0,10607.0,1.241,4275,45,1161
475260,6,ACE 2월만기자동연장회사채AA-이상액티브,10260,2,5,0.05,10257.0,1.1341,91,0,1159
463050,2,TIMEFOLIO K바이오액티브,11240,5,-25,-0.22,11241.0,20.9339,91031,1026,1130
472920,6,HK 종합채권(AA-이상)액티브,107150,3,0,0.0,107414.0,3.9383,0,0,1120
458210,7,히어로즈 CD금리액티브(합성),104430,2,10,0.01,104404.0,0.8742,12,1,1119
466400,6,1Q 25-08 회사채(A+이상)액티브,105690,2,40,0.04,105692.0,1.3477,212,22,1117
486830,6,HANARO 머니마켓액티브,50170,3,0,0.0,50186.0,,0,0,1114
130730,6,KOSEF 단기자금,103750,2,30,0.03,103761.0,0.9686,1073,111,1112
435420,7,TIGER 미국나스닥100TR채권혼합Fn,12275,2,80,0.66,12269.0,3.4175,20637,253,1111
470320,6,BNK 24-11 회사채(AA-이상)액티브,51915,2,15,0.03,51911.0,0.9629,1,0,1108
487240,2,KODEX AI전력핵심설비,8795,2,355,4.21,8815.0,,398508,3498,1099
458260,6,TIGER 미국투자등급회사채액티브(H),50515,2,250,0.5,50518.0,3.8962,938,47,1089
395290,2,HANARO Fn K-POP&미디어,5930,5,-130,-2.15,5946.0,-14.8279,9872,58,1082
468820,6,WOORI 25-09 회사채(AA-이상)액티브,53165,2,10,0.02,53160.0,1.4118,6066,322,1076
401170,2,RISE 메타버스,5820,5,-30,-0.51,5823.0,-5.4928,5567,32,1064
309230,4,ACE 미국WideMoat동일가중,24970,2,355,1.44,25043.0,0.2076,4173,104,1064
412770,4,TIGER 글로벌메타버스액티브,9225,2,195,2.16,9202.0,-4.1402,5323,48,1042
419890,6,히어로즈 단기채권ESG액티브,108350,3,0,0.0,108394.0,1.4465,0,0,1040
414780,4,TIGER 차이나과창판STAR50(합성),5435,2,5,0.09,5557.0,-6.1366,811,4,1038
168580,4,ACE 중국본토CSI300,22930,2,15,0.07,22924.0,-6.4503,59,1,1027
471760,2,TIGER AI반도체핵심공정,10490,2,340,3.35,10508.0,-20.5791,235362,2466,1012
302450,1,RISE 코스피,27310,2,260,0.96,27341.0,-3.6201,3933,107,1010
228800,2,TIGER 여행레저,2900,2,15,0.52,2901.0,-17.9232,25303,73,1007
282000,3,RISE 국고채3년선물인버스,108310,3,0,0.0,108275.0,-0.7378,0,0,1006
270810,1,RISE 코스닥150,12905,2,185,1.45,12943.0,-7.6589,66940,864,989
472170,7,TIGER 미국테크TOP10채권혼합,11855,5,-245,-2.02,11813.0,8.6663,117014,1397,984
400970,2,TIGER Fn메타버스,6565,5,-55,-0.83,6577.0,-2.3599,40293,264,975
442320,4,RISE 글로벌원자력,15415,2,150,0.98,15393.0,-10.4955,5752,88,971
488500,4,TIGER 미국S&P500동일가중,9685,2,30,0.31,9694.0,,211561,2051,969
438080,7,ACE 미국S&P500채권혼합액티브,11770,2,10,0.09,11752.0,1.9947,39525,465,965
232080,1,TIGER 코스닥150,13320,2,165,1.25,13379.0,-7.457,68863,917,964
433330,4,SOL 미국S&P500,15395,2,130,0.85,15395.0,2.8846,7242,111,954
476750,6,ACE 미국30년국채엔화노출액티브(H),10255,2,55,0.54,10257.0,11.5851,81698,838,954
480030,4,ACE 미국500 15%프리미엄분배(합성),10065,2,50,0.5,10062.0,1.6132,59385,598,946
438570,6,SOL 국고채10년,109485,2,90,0.08,109627.0,5.4358,4,0,936
475270,6,ACE 5월만기자동연장회사채AA-이상액티브,10250,2,5,0.05,10251.0,1.2351,119,1,930
363580,2,KODEX 200IT TR,12390,2,185,1.52,12418.0,-8.6453,448,5,929
245340,4,TIGER 미국다우존스30,26665,2,75,0.28,26657.0,0.2979,4150,110,923
426030,4,TIMEFOLIO 미국나스닥100액티브,19525,2,430,2.25,19519.0,2.7717,7127,139,922
434060,7,KODEX TDF2050액티브,13105,2,85,0.65,13103.0,1.9736,29777,390,911
421320,2,PLUS 우주항공&UAM,13295,2,140,1.06,13292.0,0.6888,8571,113,904
139230,2,TIGER 200 중공업,4960,2,35,0.71,4961.0,11.4253,139716,695,902
114820,6,TIGER 국채3년,107760,2,55,0.05,107791.0,2.246,9404,1013,900
278240,3,RISE 코스닥150선물레버리지,10435,2,275,2.71,10441.0,-18.0976,7699,80,893
157490,2,TIGER 소프트웨어,7420,5,-20,-0.27,7442.0,-10.7914,9285,68,889
465350,3,RISE 2차전지TOP10인버스(합성),29995,5,-665,-2.17,30201.0,18.1502,343588,10290,885
470310,2,UNICORN 생성형AI강소기업액티브,7730,2,190,2.52,7745.0,-20.923,287104,2218,881
325010,2,KODEX Fn성장,14540,2,265,1.86,14576.0,-6.6384,1143,16,872
437080,6,KODEX 미국종합채권ESG액티브(H),102540,2,370,0.36,102568.0,3.5261,365,37,861
461490,7,RISE 글로벌자산배분액티브,11920,2,40,0.34,11899.0,3.8007,9366,111,858
283580,4,KODEX 차이나CSI300,10300,2,25,0.24,10350.0,-7.4325,7088,73,855
150460,2,TIGER 중국소비테마,6300,2,20,0.32,6386.0,-5.136,2949,18,849
474590,2,WOORI 반도체밸류체인액티브,10270,2,270,2.7,10301.0,-14.0894,7,0,847
466930,2,SOL 자동차TOP3플러스,10915,2,50,0.46,10939.0,-4.4416,1100,12,846
480040,4,ACE 미국반도체15%프리미엄분배(합성),10205,2,220,2.2,10194.0,-1.1974,77446,790,837
448600,6,RISE 25-11 회사채(AA-이상)액티브,52605,2,5,0.01,52620.0,1.4464,307,16,836
452250,6,ACE 미국30년국채선물레버리지(합성 H),7145,2,80,1.13,7159.0,13.4939,69745,498,832
437350,6,RISE 미국단기투자등급회사채액티브,11305,5,-45,-0.4,11304.0,3.1818,1248,14,831
267770,3,TIGER 200선물레버리지,13820,2,280,2.07,13824.0,-10.2718,120728,1674,829
476800,7,KODEX 한국부동산리츠인프라,5300,2,5,0.09,5310.0,2.8754,40844,216,814
284430,6,KODEX 200미국채혼합,13115,2,35,0.27,13108.0,1.3168,16093,211,808
485540,4,KODEX 미국AI테크TOP10,9350,2,225,2.47,9334.0,,200822,1878,799
144600,5,KODEX 은선물(H),5090,2,30,0.59,5090.0,-2.6924,121131,617,794
453010,7,PLUS KOFR금리,105075,2,15,0.01,105070.0,0.8785,121,12,790
418660,4,TIGER 미국나스닥100레버리지(합성),19095,2,580,3.13,19078.0,2.4343,37094,709,783
441640,4,KODEX 미국배당프리미엄액티브,10885,2,15,0.14,10889.0,0.1566,33412,363,778
