itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
407310,1,HANARO 200 TOP10,9950,2,80,0.81,9992.0,,750,7,2726
275980,4,TIGER 글로벌4차산업혁신기술(합성 H),19480,2,530,2.8,,-3.6604,27047,525,2571
385550,6,KBSTAR KIS단기종합채권(AA-이상)액티브,100185,5,-15,-0.01,100193.0,0.1649,36,3,2560
143850,4,TIGER 미국S&P500선물(H),55070,2,995,1.84,,1.8841,501164,27578,2547
091160,2,KODEX 반도체,37400,5,-490,-1.29,37482.0,6.0305,373725,14186,2506
272560,6,KBSTAR 단기국공채액티브,102280,3,0,0.0,102283.0,0.1076,8841,904,2505
295040,1,SOL 200TR,13590,2,50,0.37,13591.0,-4.9158,490617,6701,2487
357870,7,TIGER CD금리투자KIS(합성),50530,2,5,0.01,50521.0,0.2181,321,16,2458
108450,2,KINDEX 삼성그룹섹터가중,16555,2,190,1.16,16546.0,-5.8672,513,8,2450
401170,2,KBSTAR iSelect메타버스,11970,2,5,0.04,11965.0,,165635,1998,2406
379810,4,KODEX 미국나스닥100TR,12700,2,310,2.5,,3.5953,354759,4499,2350
192090,4,TIGER 차이나CSI300,12235,2,175,1.45,,1.0896,131435,1600,2325
132030,5,KODEX 골드선물(H),12100,2,60,0.5,,-2.1934,101676,1227,2311
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,11760,2,315,2.75,,5.5325,154636,1814,2263
168580,4,KINDEX 중국본토CSI300,32460,2,345,1.07,,0.9905,6005,194,2240
148070,6,KOSEF 국고채10년,120040,2,545,0.46,119997.0,-1.9086,12206,1462,2209
379800,4,KODEX 미국S&P500TR,12200,2,185,1.54,,3.8012,313203,3818,2147
245710,4,KINDEX 베트남VN30(합성),22810,2,200,0.88,,4.5549,61170,1393,2121
390950,6,HANARO 단기채권액티브,100290,2,5,0.0,100286.0,0.1547,2,0,2050
332930,1,HANARO 200TR,47525,2,190,0.4,47501.0,-5.0261,1621,77,2044
326240,2,KBSTAR IT플러스,22510,2,125,0.56,22535.0,0.1118,63489,1437,2035
161510,2,ARIRANG 고배당주,12455,2,15,0.12,12464.0,-1.4654,83644,1046,1988
329750,6,TIGER 미국달러단기채권액티브,10070,5,-15,-0.15,,1.7145,89847,904,1954
272580,6,TIGER 단기채권액티브,50225,3,0,0.0,50220.0,0.1295,1596,80,1865
261220,5,KODEX WTI원유선물(H),11195,2,170,1.54,,4.6015,554306,6216,1830
325020,2,KODEX 배당가치,13110,5,-25,-0.19,13109.0,-2.233,2172,28,1809
182480,7,TIGER 미국MSCI리츠(합성 H),16025,2,165,1.04,,1.569,23757,380,1803
385560,6,KBSTAR KIS국고채30년Enhanced,100965,2,300,0.3,101482.0,-5.947,544,54,1727
368590,4,KBSTAR 미국나스닥100,14385,2,350,2.49,,3.6175,70722,1016,1726
302450,1,KBSTAR 코스피,30245,2,100,0.33,30248.0,-5.9586,6110,184,1724
278240,1,KBSTAR 코스닥150선물레버리지,16640,2,405,2.49,16611.0,-5.1971,37306,622,1667
190620,6,KINDEX 단기통안채,100605,3,0,0.0,100602.0,0.1642,530,53,1664
143860,2,TIGER 헬스케어,37270,2,745,2.04,37408.0,-20.5892,41043,1526,1595
270810,1,KBSTAR 코스닥150,14855,2,170,1.16,15008.0,-3.0053,21649,322,1584
232080,1,TIGER 코스닥150,15210,2,270,1.81,15299.0,-3.3323,92643,1406,1512
372330,4,KODEX 차이나항셍테크,7840,2,85,1.1,,-13.3036,282347,2216,1509
091230,2,TIGER 반도체,38495,5,-505,-1.29,38493.0,6.5573,160972,6275,1432
114260,6,KODEX 국고채3년,57665,2,45,0.08,57660.0,-0.7579,980,56,1415
219480,4,KODEX 미국S&P500선물(H),22695,2,420,1.89,,1.9684,35071,794,1362
228800,2,TIGER 여행레저,4820,5,-30,-0.62,4817.0,-13.8544,563269,2723,1353
138540,2,TIGER 현대차그룹+펀더멘털,24135,5,-35,-0.14,24147.0,-9.3909,16343,397,1332
150460,2,TIGER 중국소비테마,7845,5,-50,-0.63,7842.0,-12.2291,15994,125,1318
367760,2,KBSTAR Fn5G테크,10775,5,-95,-0.87,10775.0,-0.4579,111494,1211,1250
204480,4,TIGER 차이나CSI300레버리지(합성),33365,2,1065,3.3,,1.6202,51548,1706,1235
395750,2,ARIRANG ESG가치주액티브,9450,2,5,0.05,9460.0,-3.7207,1073,10,1224
267770,3,TIGER 200선물레버리지,17995,2,135,0.76,18065.0,-10.767,402999,7356,1206
228810,2,TIGER 미디어컨텐츠,9655,5,-5,-0.05,9649.0,14.2519,473902,4610,1193
252710,3,TIGER 200선물인버스2X,2265,5,-10,-0.44,2254.0,8.8516,4950551,11060,1187
329200,2,TIGER 부동산인프라고배당,5955,2,15,0.25,5978.0,2.2023,74500,443,1170
261240,7,KODEX 미국달러선물,10390,5,-35,-0.34,10390.0,1.7073,120269,1249,1160
309230,2,KINDEX 미국WideMoat가치주,17895,2,205,1.16,,-1.3111,24667,440,1145
273140,6,KODEX 단기변동금리부채권액티브,102850,2,10,0.01,102850.0,0.1168,1,0,1143
322400,2,HANARO e커머스,17905,2,25,0.14,17901.0,-11.3975,7538,135,1119
379780,4,KBSTAR 미국S&P500,12110,2,185,1.55,,3.6055,57088,690,1114
329650,7,KODEX TRF3070,11515,2,65,0.57,11489.0,-0.6077,36793,423,1105
130730,6,KOSEF 단기자금,101320,2,15,0.01,101314.0,0.0938,190425,19292,1097
298770,4,KODEX 한국대만IT프리미어,20570,3,0,0.0,,1.2054,71764,1485,1070
325010,2,KODEX Fn성장,17700,2,130,0.74,17674.0,-5.9422,1319,23,1062
139220,2,TIGER 200 건설,3075,5,-20,-0.65,3084.0,-6.9173,193574,600,1055
328370,1,ARIRANG 코스피TR,15125,2,70,0.46,15164.0,-6.4035,2787,42,1044
283580,4,KODEX 차이나CSI300,14805,2,210,1.44,,1.5304,45152,664,1036
363510,6,SOL KIS단기통안채,100525,3,0,0.0,100539.0,0.1145,30,3,1015
225040,4,TIGER 미국S&P500레버리지(합성 H),37195,2,1285,3.58,,2.4098,25344,939,1004
364970,2,TIGER KRX바이오K-뉴딜,8840,2,250,2.91,8833.0,-20.9752,456513,4029,972
304940,4,KODEX 미국나스닥100선물(H),20825,2,570,2.81,,1.7072,26866,558,968
144600,5,KODEX 은선물(H),4615,2,20,0.44,,-9.01,191339,881,955
117700,2,KODEX 건설,3460,3,0,0.0,3456.0,-10.0131,300278,1043,917
157490,2,TIGER 소프트웨어,17515,2,245,1.42,17509.0,-6.4464,63990,1124,914
363580,2,KODEX 200IT TR,13855,2,65,0.47,13851.0,-1.2178,1340,18,873
122260,6,KOSEF 통안채1년,101355,2,10,0.01,101350.0,0.0345,225,22,872
139280,2,TIGER 경기방어,10785,2,45,0.42,10784.0,-14.8633,6979,75,871
195930,4,TIGER 유로스탁스50(합성 H),14600,2,360,2.53,,-0.8702,412791,6023,847
371470,4,TIGER 차이나바이오테크SOLACTIVE,10690,2,200,1.91,,-10.4185,104720,1111,847
266160,2,KBSTAR 고배당,12485,2,10,0.08,12499.0,-1.6943,23553,295,830
306520,3,HANARO 200선물인버스,9245,5,-35,-0.38,9230.0,5.0367,37269,341,823
136340,6,KBSTAR 중기우량회사채,104345,5,-5,0.0,104376.0,-0.7845,1009,105,814
385510,2,KODEX K-신재생에너지액티브,11960,2,55,0.46,11972.0,2.9844,70057,841,807
174360,4,KBSTAR 중국본토대형주CSI100,21810,2,230,1.07,,3.303,12305,267,807
305080,6,TIGER 미국채10년선물,12030,5,-40,-0.33,,0.6672,51329,617,770
245340,4,TIGER 미국다우존스30,21420,2,180,0.85,,2.2382,22273,476,754
195980,4,ARIRANG 신흥국MSCI(합성 H),11800,2,35,0.3,,-7.3987,20196,239,734
387270,4,TIGER 글로벌BBIG액티브,12450,2,280,2.3,,0.9121,43095,535,733
114460,6,KINDEX 국고채3년,105470,2,110,0.1,105461.0,-0.7419,1059,111,728
387280,2,TIGER 퓨처모빌리티액티브,11805,2,115,0.98,11801.0,4.843,29379,348,718
114820,6,TIGER 국채3년,109385,2,95,0.09,109378.0,-0.7515,504,55,689
391600,4,KINDEX 미국친환경그린테마INDXX,10670,2,185,1.76,,3.9662,175449,1867,683
302190,6,TIGER 중장기국채,52045,2,100,0.19,52054.0,-1.2171,109,5,677
376410,2,TIGER 탄소효율그린뉴딜,9685,2,55,0.57,9721.0,-4.9265,26136,254,668
385720,1,TIMEFOLIO Kstock액티브,10375,2,35,0.34,10396.0,0.7797,22339,231,664
385520,2,KODEX K-미래차액티브,10920,2,40,0.37,10981.0,2.3518,72435,797,661
123310,3,TIGER 인버스,4455,5,-15,-0.34,4442.0,4.9295,578610,2561,655
396510,4,TIGER 차이나클린에너지SOLACTIVE,10480,2,240,2.34,,-2.0096,56231,587,650
277630,1,TIGER 코스피,30480,2,45,0.15,30573.0,-5.7157,9128,279,640
282000,3,KBSTAR 국고채3년선물인버스,100695,5,-145,-0.14,100662.0,1.0674,38,3,630
233160,1,TIGER 코스닥150 레버리지,17165,2,465,2.78,17282.0,-6.3902,63924,1100,627
368190,2,HANARO Fn K-뉴딜디지털플러스,12125,2,300,2.54,12126.0,-11.7208,3653,44,618
404540,2,TIGER KRX기후변화솔루션,9950,2,120,1.22,9957.0,,27105,270,617
245360,4,TIGER 차이나HSCEI,10660,2,55,0.52,,-9.1649,4536,48,608
365000,2,TIGER KRX인터넷K-뉴딜,11425,2,55,0.48,11418.0,-14.447,53389,611,606
139230,2,TIGER 200 중공업,3175,2,25,0.79,3177.0,-11.3925,722818,2306,592
256750,4,KODEX 차이나심천ChiNext(합성),15490,2,405,2.68,,4.6116,28398,435,589
354350,4,HANARO 글로벌럭셔리S&P(합성),19905,2,520,2.68,,8.5082,20605,408,587
315960,2,KBSTAR 대형고배당10TR,16240,2,120,0.74,16245.0,1.7034,18824,307,585
200250,4,KOSEF 인도Nifty50(합성),18540,2,140,0.76,,-1.2611,29510,546,584
395760,2,ARIRANG ESG성장주액티브,9525,2,5,0.05,9559.0,-2.9562,616,5,581
388280,2,KBSTAR Fn컨택트대표,9345,5,-30,-0.32,9348.0,-6.67,17936,168,568
117680,2,KODEX 철강,8415,2,5,0.06,8431.0,-18.3099,253631,2147,560
130680,5,TIGER 원유선물Enhanced(H),3370,2,45,1.35,,4.0688,184539,623,559
102970,2,KODEX 증권,8050,2,15,0.19,8060.0,-4.459,44708,361,555
371450,4,TIGER 글로벌클라우드컴퓨팅INDXX,11625,2,375,3.33,,-12.7907,60212,698,544
099140,4,KODEX 차이나H,18090,2,95,0.53,,-9.0703,8917,161,543
400570,4,KODEX 유럽탄소배출권선물ICE(H),13680,2,655,5.03,,,645299,8804,538
266360,2,KODEX 미디어&엔터테인먼트,25270,2,350,1.4,25281.0,-2.1595,20448,518,531
394350,4,KOSEF 릭소글로벌퓨처모빌리티MSCI,12235,2,240,2.0,,8.0144,15659,191,514
396500,2,TIGER Fn반도체TOP10,9775,5,-80,-0.81,9790.0,9.6218,600385,5944,513
337160,2,KODEX 200ESG,14220,2,45,0.32,14211.0,-4.7059,4243,60,512
300640,2,KBSTAR 게임테마,20990,2,690,3.4,21019.0,26.1653,130596,2732,504
404260,2,KODEX KRX기후변화솔루션,9890,2,130,1.33,9917.0,,17169,170,495
356540,6,KINDEX KIS종합채권(AA-이상)액티브,98000,3,0,0.0,98073.0,-1.0901,0,0,491
266370,2,KODEX IT,21270,2,45,0.21,21275.0,3.5618,21346,458,489
390390,4,KODEX 미국반도체MV,12510,2,360,2.96,,12.761,51837,648,488
304780,1,HANARO 200선물레버리지,26135,2,195,0.75,26198.0,-10.7211,1322,34,483
363570,6,KODEX 장기종합채권(AA-이상)액티브KAP,95615,2,240,0.25,95813.0,-2.2948,7,0,482
256440,4,KINDEX 인도네시아MSCI(합성),9200,2,20,0.22,,9.1557,16365,150,469
375770,2,KODEX 탄소효율그린뉴딜,9700,2,35,0.36,9733.0,-4.4961,6556,64,466
341850,7,TIGER KIS부동산인프라채권TR,5750,2,25,0.44,5743.0,1.7596,1952,11,460
228790,2,TIGER 화장품,2865,5,-35,-1.21,2864.0,-18.9945,331010,952,452
292190,1,KODEX KRX300,18460,2,70,0.38,18527.0,-5.0594,2086,38,443
269540,4,ARIRANG 미국S&P500(H),19445,2,345,1.81,,2.4678,15356,297,428
203780,4,TIGER 미국나스닥바이오,20405,2,630,3.19,,-14.9463,24587,501,420
243880,2,TIGER 200IT레버리지,59770,2,325,0.55,59651.0,-2.8042,13809,839,418
336160,6,KBSTAR 금융채액티브,102375,2,40,0.04,102428.0,-0.6939,89,9,410
123320,3,TIGER 레버리지,22700,2,185,0.82,22744.0,-10.8317,148229,3407,409
204450,4,KODEX 차이나H레버리지(H),4320,2,75,1.77,,-21.17,279252,1209,406
139270,2,TIGER 200 금융,7025,2,30,0.43,7025.0,0.2723,64989,457,379
381560,2,HANARO Fn전기&수소차,9640,5,-40,-0.41,9639.0,-10.1208,41158,399,376
276970,4,KODEX 미국S&P고배당커버드콜(합성 H),10345,2,40,0.39,,-0.923,15782,163,372
304770,1,HANARO 코스닥150,14895,2,225,1.53,15070.0,-3.7718,6083,90,369
326230,2,KBSTAR 내수주플러스,9775,2,15,0.15,9764.0,-11.9531,116,1,364
279530,2,KODEX 고배당,10060,5,-20,-0.2,10094.0,0.0496,9801,98,352
385600,2,네비게이터 친환경자동차밸류체인액티브,11265,2,255,2.32,11314.0,2.8011,9195,103,349
361580,1,KBSTAR 200TR,20500,2,90,0.44,20470.0,-5.0035,8609,177,349
219390,4,KBSTAR 미국S&P원유생산기업(합성 H),4600,2,75,1.66,,19.8675,145692,671,345
138230,7,KOSEF 미국달러선물,12345,5,-25,-0.2,12345.0,1.5599,17541,216,343
225800,3,KOSEF 미국달러선물레버리지,9445,5,-60,-0.63,9446.0,3.147,127548,1205,343
310960,1,TIGER 200TR,21300,2,100,0.47,21268.0,-5.0605,4986,106,341
359210,1,KODEX 코스피TR,13945,2,45,0.32,13943.0,-5.9222,4054,56,335
114470,6,KOSEF 국고채3년,111090,2,170,0.15,111072.0,-0.7184,4017,445,333
396520,4,TIGER 차이나반도체FACTSET,9795,2,205,2.14,,1.5352,32527,317,333
287180,4,ARIRANG 미국나스닥테크,26600,2,870,3.38,,2.9405,8942,237,333
227540,2,TIGER 200 헬스케어,22675,2,515,2.32,22671.0,-19.4182,19880,450,331
385590,2,네비게이터 ESG액티브,9440,2,85,0.91,9429.0,-5.1218,1642,15,330
244580,2,KODEX 바이오,12845,2,195,1.54,12953.0,-21.1839,90149,1158,329
276650,4,KBSTAR 글로벌4차산업IT(합성 H),25120,2,650,2.66,,-0.5487,2571,64,327
337140,2,KODEX 코스피대형주,14020,2,70,0.5,14065.0,-5.1666,1446,20,322
169950,4,KODEX 차이나A50,23000,2,220,0.97,,4.3996,6316,144,322
252420,3,KBSTAR 200선물인버스2X,2175,5,-15,-0.68,2165.0,8.6848,586660,1257,322
211900,2,KODEX 배당성장,15260,5,-20,-0.13,15257.0,-7.1125,4018,61,320
332620,6,ARIRANG 미국장기우량회사채,104835,5,-455,-0.43,,3.0739,455,47,320
385710,2,TIMEFOLIO BBIG액티브,11345,2,240,2.16,11345.0,-1.5951,17742,200,318
289260,2,TIGER MSCI KOREA ESG리더스,11230,2,105,0.94,11195.0,-5.5202,455,5,303
272570,6,KBSTAR 중장기국공채액티브,102760,2,95,0.09,102811.0,-0.9933,68,6,303
280930,4,KODEX 미국러셀2000(H),14755,2,285,1.97,,-2.8207,17102,251,295
137610,5,TIGER 농산물선물Enhanced(H),6675,5,-25,-0.37,,3.395,10754,71,294
266420,2,KODEX 헬스케어,16280,2,315,1.97,16363.0,-20.5722,17361,282,293
364990,2,TIGER KRX게임K-뉴딜,12590,2,205,1.66,12614.0,5.6289,94285,1194,290
217780,4,TIGER 차이나CSI300인버스(합성),7205,5,-100,-1.37,,-1.9464,30863,222,288
284430,6,KODEX 200미국채혼합,13225,5,-10,-0.08,13192.0,-1.1576,5407,71,286
319640,4,TIGER 골드선물(H),12920,2,60,0.47,,-2.0191,19511,251,284
395160,2,KODEX Fn시스템반도체,10095,5,-55,-0.54,10124.0,5.3997,130150,1327,283
239660,6,ARIRANG 우량회사채50 1년,108595,2,15,0.01,108590.0,-0.0553,666,72,282
181480,7,KINDEX 미국다우존스리츠(합성 H),100385,2,405,0.41,,-1.4053,2615,265,281
400590,4,SOL 글로벌탄소배출권선물IHS(합성),12480,2,500,4.17,,,124434,1551,275
395280,2,HANARO Fn K-게임,10130,2,185,1.86,10152.0,14.4418,43676,442,274
213630,4,ARIRANG 미국다우존스고배당주(합성 H),15710,5,-75,-0.48,,0.2222,1045,16,272
354500,1,KINDEX 코스닥150,15000,2,135,0.91,15065.0,-2.9383,449,6,270
236350,4,TIGER 인도니프티50레버리지(합성),24490,2,510,2.13,,-4.6142,14903,363,269
152870,1,파워 200,40735,2,200,0.49,40688.0,-5.1902,51,2,265
253250,3,KOSEF 200선물레버리지,21485,2,170,0.8,21567.0,-10.9278,8949,194,262
261250,7,KODEX 미국달러선물레버리지,9920,5,-60,-0.6,9919.0,3.1524,104204,1034,260
277540,4,KINDEX S&P아시아TOP50,14415,2,15,0.1,,-5.6048,283,4,259
252410,3,KBSTAR 200선물인버스,5180,5,-25,-0.48,5176.0,4.7283,8105,41,254
395290,2,HANARO Fn K-POP&미디어,10445,5,-25,-0.24,10441.0,10.6765,38286,402,251
230480,3,KOSEF 미국달러선물인버스2X,7870,2,40,0.51,7889.0,-3.8084,359,2,250
407830,4,에셋플러스 글로벌플랫폼액티브,9240,2,290,3.24,,,166560,1539,249
160580,5,TIGER 구리실물,10325,2,10,0.1,,3.5642,6283,65,243
300610,2,TIGER K게임,17945,2,665,3.85,17995.0,28.811,93486,1675,242
365040,1,TIGER AI코리아그로스액티브,13380,2,90,0.68,13380.0,-5.5773,904,12,241
292160,1,TIGER KRX300,18475,2,75,0.41,18478.0,-4.6534,108,2,240
252400,3,KBSTAR 200선물레버리지,21750,2,160,0.74,21835.0,-10.822,120867,2670,239
218420,4,KODEX 미국S&P에너지(합성),7855,2,80,1.03,,18.7022,4018,31,239
399110,4,SOL 미국S&P500ESG,10785,2,150,1.41,,,11205,120,237
248270,4,TIGER S&P글로벌헬스케어(합성),18210,2,140,0.77,,-3.7038,3366,61,237
114100,6,KBSTAR 국고채3년,111620,2,115,0.1,111608.0,-0.7456,408,45,234
250780,3,TIGER 코스닥150선물인버스,4225,5,-65,-1.52,4236.0,0.9411,320599,1354,232
304660,6,KODEX 미국채울트라30년선물(H),12870,5,-5,-0.04,,2.5896,20547,264,232
332610,6,ARIRANG 미국단기우량회사채,99680,2,250,0.25,,1.0878,396,39,229
329660,7,KODEX TRF5050,12620,2,120,0.96,12593.0,-0.3985,3842,48,227
322410,2,HANARO 고배당,11195,2,5,0.04,11201.0,-3.0246,3389,38,224
388420,2,KBSTAR 비메모리반도체액티브,10780,5,-135,-1.24,10809.0,8.9321,174184,1897,222
329670,7,KODEX TRF7030,13770,2,170,1.25,13695.0,0.258,1139,15,220
210780,2,TIGER 코스피고배당,15260,5,-50,-0.33,15246.0,-1.0343,6878,105,220
377990,2,TIGER Fn신재생에너지,9550,5,-30,-0.31,9552.0,-11.8676,77822,748,220
266410,2,KODEX 필수소비재,8355,5,-105,-1.24,8369.0,-12.4224,18807,158,217
225130,4,KINDEX 골드선물 레버리지(합성 H),16670,2,240,1.46,,-5.0564,8142,134,217
237370,7,KODEX 배당성장채권혼합,11950,2,35,0.29,11943.0,-2.8537,4531,54,215
404120,2,TIMEFOLIO 탄소중립액티브,9730,2,90,0.93,9732.0,,6071,59,214
285690,2,FOCUS ESG리더스,10975,2,35,0.32,10964.0,-7.8349,4,0,214
138520,2,TIGER 삼성그룹펀더멘털,11725,2,40,0.34,11728.0,-5.2696,2476,29,213
397410,6,KBSTAR 국채선물5년추종인버스,50720,5,-115,-0.23,50691.0,1.4569,36,1,210
276990,4,KODEX 글로벌4차산업로보틱스(합성),19385,2,290,1.52,,0.3152,11625,224,209
368680,2,KODEX Fn K-뉴딜디지털플러스,12115,2,280,2.37,12151.0,-11.6132,27090,329,206
300950,2,KODEX 게임산업,17050,2,550,3.33,17077.0,25.1896,98292,1674,205
152380,6,KODEX 국채선물10년,69210,2,270,0.39,69261.0,-1.8927,2177,150,203
278620,6,ARIRANG 단기채권액티브,105990,3,0,0.0,105995.0,-0.0755,0,0,200
153270,1,KOSEF 코스피100,30055,2,130,0.43,30051.0,-5.0935,202,6,198
352560,7,KODEX 다우존스미국리츠(H),15205,2,150,1.0,,-0.8562,5692,86,198
117460,2,KODEX 에너지화학,18805,2,330,1.79,18801.0,-7.7173,10365,195,197
407820,2,에셋플러스 코리아플랫폼액티브,10105,2,25,0.25,10117.0,,68502,690,192
143460,2,KINDEX 밸류대형,9585,5,-20,-0.21,9612.0,-3.0288,680,6,192
371130,4,KINDEX 블룸버그베트남VN30선물레버리지(H),21290,2,410,1.96,,5.9898,2698,57,192
138910,5,KODEX 구리선물(H),7970,2,45,0.57,,0.4435,41872,333,191
337150,2,KODEX 200exTOP,13555,2,75,0.56,13506.0,-7.7029,33,0,190
238720,4,KINDEX 일본Nikkei225(H),18915,2,150,0.8,,-4.6737,719,13,189
306950,3,KODEX KRX300레버리지,18795,2,110,0.59,18767.0,-10.3622,7109,134,188
292730,1,FOCUS KRX300,18685,2,165,0.89,18601.0,-4.5361,1,0,187
140710,2,KODEX 운송,5755,2,5,0.09,5753.0,-16.0584,132911,767,184
211560,2,TIGER 배당성장,18910,5,-30,-0.16,18899.0,-6.9745,1947,36,182
289040,2,KODEX MSCI KOREA ESG유니버설,11985,2,55,0.46,11972.0,-4.6744,547,6,180
227570,2,TIGER 우량가치,11800,2,10,0.08,11792.0,-8.8872,1152,13,177
292500,1,SOL KRX300,18750,2,450,2.46,18550.0,-5.2796,101,1,169
140700,2,KODEX 보험,6455,5,-45,-0.69,6452.0,-4.0591,65037,421,168
237350,1,KODEX 코스피100,30510,2,55,0.18,30600.0,-4.947,2190,67,168
276000,4,TIGER 글로벌자원생산기업(합성 H),13830,2,295,2.18,,2.2667,1904,26,166
304760,1,HANARO KRX300,18265,2,140,0.77,18260.0,-4.7957,78,1,164
360140,2,KODEX 200롱코스닥150숏선물,10260,5,-125,-1.2,10273.0,-4.7248,261,2,164
241180,4,TIGER 일본니케이225,17795,2,180,1.02,,-5.8274,1987,35,160
280320,4,KINDEX 미국IT인터넷S&P(합성 H),19985,2,600,3.1,,-11.2815,2830,56,160
225050,4,TIGER 유로스탁스레버리지(합성 H),10655,2,445,4.36,,-4.2214,7457,79,160
401590,4,HANARO 글로벌탄소배출권선물ICE(합성),12265,2,505,4.29,,,72216,880,159
