itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum
385540,6,RISE 종합채권(A-이상)액티브,105545,5,-40,-0.04,105532.0,3.302,13,1,12555
148020,1,RISE 200,37075,5,-135,-0.36,37139.0,-0.4362,112656,4171,12494
458730,4,TIGER 미국배당다우존스,11780,2,30,0.26,11751.0,2.8716,191332,2253,12210
310970,1,TIGER MSCI Korea TR,15755,5,-45,-0.28,15788.0,0.1902,12,0,12179
360200,4,ACE 미국S&P500,18850,5,-40,-0.21,18805.0,3.6602,490701,9256,12045
315930,2,KODEX Top5PlusTR,23645,5,-190,-0.8,23667.0,-0.2303,13806,326,11917
379810,4,KODEX 미국나스닥100TR,17480,5,-155,-0.88,17416.0,3.8269,411749,7200,11729
292150,2,TIGER TOP10,12260,5,-100,-0.81,12273.0,-1.9826,10694,130,11028
305720,2,KODEX 2차전지산업,16310,5,-195,-1.18,16333.0,-12.7874,564580,9210,10960
305540,2,TIGER 2차전지테마,19310,5,-230,-1.18,19342.0,-12.7874,208988,4039,10592
475630,7,TIGER CD1년금리액티브(합성),1020570,2,95,0.01,1020572.0,0.9162,9911,10114,10259
476810,6,KODEX 25-11 은행채(AA-이상)PLUS액티브,10250,2,5,0.05,10245.0,1.4356,12070,123,10066
367380,4,ACE 미국나스닥100,20075,5,-175,-0.86,19998.0,3.7876,158291,3177,10017
453540,6,TIGER 25-10 회사채(A+이상)액티브,53375,5,-35,-0.07,53393.0,1.2511,22110,1180,9490
229200,1,KODEX 코스닥150,12870,5,-25,-0.19,12932.0,-4.2688,979430,12546,9318
356540,6,ACE 종합채권(AA-이상)KIS액티브,104105,5,-185,-0.18,104130.0,3.4725,3107,323,8580
396500,2,TIGER Fn반도체TOP10,11680,5,-155,-1.31,11697.0,-11.3151,229146,2673,8036
157450,6,TIGER 단기통안채,107995,2,10,0.01,108008.0,0.9394,1273,137,7778
447820,6,TIGER 24-10 회사채(A+이상)액티브,55470,3,0,0.0,55475.0,0.9463,7128,395,7723
476550,6,TIGER 미국30년국채프리미엄액티브(H),9800,5,-65,-0.66,9788.0,7.0072,871487,8543,7580
152100,1,PLUS 200,37390,5,-115,-0.31,37455.0,-0.4328,132933,4959,7441
294400,1,KOSEF 200TR,46740,5,-165,-0.35,46821.0,-0.4775,63734,2974,7221
153130,6,KODEX 단기채권,110725,2,5,0.0,110729.0,0.962,1203,133,7217
436140,6,SOL 종합채권(AA-이상)액티브,110270,5,-135,-0.12,110277.0,3.3464,802,88,7173
458760,4,TIGER 미국배당+7%프리미엄다우존스,10280,2,20,0.19,10262.0,2.1098,73845,759,7155
488770,7,KODEX 머니마켓액티브,100260,2,30,0.03,100260.0,,3621,363,6717
451540,6,TIGER 종합채권(AA-이상)액티브,54500,5,-35,-0.06,54490.0,3.3544,670,36,6636
139260,2,TIGER 200 IT,32340,5,-490,-1.49,32376.0,-6.0094,1642,53,6597
453870,4,TIGER 인도니프티50,13395,2,35,0.26,13404.0,7.292,80060,1072,6476
272580,6,TIGER 단기채권액티브,54385,3,0,0.0,54391.0,0.9466,1993,108,6350
446720,4,SOL 미국배당다우존스,10795,2,20,0.19,10786.0,2.7952,71046,767,6088
368590,4,RISE 미국나스닥100,19445,5,-170,-0.87,19369.0,3.8545,54525,1060,6067
114800,3,KODEX 인버스,4160,2,15,0.36,4161.0,0.2418,7432640,30963,5874
196230,6,RISE 단기통안채,112645,2,5,0.0,112651.0,0.9228,2556,287,5772
462010,2,TIGER 2차전지소재Fn,5740,5,-110,-1.88,5743.0,-13.3334,679534,3913,5757
390390,4,KODEX 미국반도체MV,22350,5,-565,-2.47,22230.0,4.268,223179,4987,5688
314250,4,KODEX 미국빅테크10(H),39950,5,-985,-2.41,39693.0,7.1316,17424,695,5685
329750,6,TIGER 미국달러단기채권액티브,12050,2,55,0.46,12058.0,-0.5802,27810,335,5635
458250,6,TIGER 미국30년국채스트립액티브(합성 H),47430,5,-570,-1.19,47312.0,12.9013,92690,4400,5564
329200,2,TIGER 리츠부동산인프라,4700,2,10,0.21,4701.0,3.7381,220693,1034,5335
091160,2,KODEX 반도체,36460,5,-470,-1.27,36515.0,-12.2282,91481,3335,5250
091180,2,KODEX 자동차,19195,2,60,0.31,19209.0,-10.2907,57383,1100,5240
105190,1,ACE 200,37220,5,-105,-0.28,37274.0,-0.5065,9057,336,5229
371160,4,TIGER 차이나항셍테크,5160,5,-5,-0.1,5237.0,-14.9795,130728,674,5106
469830,6,SOL 초단기채권액티브,51750,2,5,0.01,51745.0,0.9855,10785,558,4925
453810,4,KODEX 인도Nifty50,13735,2,35,0.26,13744.0,7.5184,187600,2576,4869
293180,1,HANARO 200,36880,5,-180,-0.49,37003.0,-0.4647,1568,57,4868
148070,6,KOSEF 국고채10년,116335,5,-260,-0.22,116395.0,4.5179,6874,799,4770
161510,2,PLUS 고배당주,15785,2,65,0.41,15805.0,13.5181,121031,1905,4736
379780,4,RISE 미국S&P500,16315,5,-35,-0.21,16280.0,3.6975,29206,476,4682
446770,4,ACE 글로벌반도체TOP4 Plus SOLACTIVE,24600,5,-505,-2.01,24434.0,8.1692,53925,1324,4674
278540,1,KODEX MSCI Korea TR,12565,5,-55,-0.44,12563.0,0.4777,5321,66,4649
439870,6,KODEX 국고채30년액티브,114460,5,-470,-0.41,114336.0,8.4501,2653,303,4569
477080,6,RISE CD금리액티브(합성),101505,2,5,0.0,101472.0,0.8996,519,52,4520
091170,2,KODEX 은행,8965,5,-35,-0.39,8973.0,10.5243,138501,1243,4353
465580,4,ACE 미국빅테크TOP7 Plus,14520,5,-205,-1.39,14464.0,6.7028,48068,697,4312
467940,6,KODEX 25-11 회사채(A+이상)액티브,10580,3,0,0.0,10579.0,1.244,5,0,4151
069660,1,KOSEF 200,36910,5,-90,-0.24,36957.0,-0.5511,36352,1339,4115
474220,4,TIGER 미국테크TOP10+10%프리미엄,11950,5,-150,-1.24,11913.0,7.8815,85994,1027,4039
451000,6,PLUS 종합채권(AA-이상)액티브,110880,5,-230,-0.21,110921.0,3.4447,2,0,3985
402970,4,ACE 미국배당다우존스,11930,2,15,0.13,11924.0,2.9195,62904,751,3913
476450,6,히어로즈 머니마켓액티브,51010,2,5,0.01,51010.0,0.99,820,41,3868
385560,6,RISE KIS국고채30년Enhanced,78755,5,-415,-0.52,78689.0,11.3345,9744,767,3843
114260,6,KODEX 국고채3년,60850,5,-55,-0.09,60866.0,2.2153,1385,84,3827
486290,4,TIGER 미국나스닥100+15%프리미엄초단기,9410,5,-80,-0.84,9376.0,,210153,1978,3750
456610,6,TIGER 미국달러SOFR금리액티브(합성),53570,2,235,0.44,53564.0,-0.5408,3454,185,3711
251350,4,KODEX 선진국MSCI World,27910,5,-100,-0.36,27894.0,2.6947,2811,78,3684
226490,1,KODEX 코스피,27470,5,-60,-0.22,27535.0,-0.542,13446,368,3599
454780,6,히어로즈 종합채권(AA-이상)액티브,108075,5,-215,-0.2,108070.0,3.5821,2000,216,3544
441680,7,TIGER 미국나스닥100커버드콜(합성),10315,5,-15,-0.15,10317.0,2.2671,42536,438,3538
466920,2,SOL 조선TOP3플러스,12785,2,15,0.12,12790.0,23.322,504948,6405,3522
364980,2,TIGER 2차전지TOP10,10650,5,-170,-1.57,10677.0,-11.2388,957838,10224,3509
455030,6,KODEX 미국달러SOFR금리액티브(합성),11075,2,30,0.27,11095.0,-0.4058,27707,306,3449
472870,6,RISE 미국30년국채엔화노출(합성 H),9525,5,-85,-0.88,9536.0,12.7801,429934,4094,3353
479080,6,1Q 머니마켓액티브,50875,2,5,0.01,50873.0,1.103,7102,361,3266
251340,3,KODEX 코스닥150선물인버스,3695,2,15,0.41,3709.0,1.798,12432953,46131,3248
304660,6,KODEX 미국30년국채울트라선물(H),8395,5,-95,-1.12,8402.0,8.2908,89380,751,3224
411060,5,ACE KRX금현물,15470,5,-10,-0.06,15355.0,2.1782,44266,684,3202
272560,6,RISE 단기국공채액티브,110220,2,10,0.01,110205.0,1.1008,22,2,3195
302190,6,TIGER 중장기국채,51800,5,-70,-0.13,51806.0,3.3678,4499,233,3191
455850,2,SOL AI반도체소부장,12630,5,-155,-1.21,12648.0,-20.6148,65365,822,3158
457480,4,ACE 테슬라밸류체인액티브,10520,5,-380,-3.49,10453.0,5.0602,127720,1342,3151
449180,4,KODEX 미국S&P500(H),13065,5,-90,-0.68,13036.0,5.2315,53263,695,3136
241180,4,TIGER 일본니케이225,21060,5,-40,-0.19,21051.0,3.33,5867,123,3020
481060,6,KODEX 미국30년국채+12%프리미엄(합성 H),10640,5,-65,-0.61,10628.0,6.7404,299326,3185,2867
448290,4,TIGER 미국S&P500TR(H),13465,5,-95,-0.7,13437.0,5.2386,96448,1298,2861
439860,6,KODEX ESG종합채권(A-이상)액티브,111350,2,75,0.07,111332.0,1.9935,9,1,2844
483280,4,KODEX 미국AI테크TOP10+15%프리미엄,10005,5,-125,-1.23,9967.0,,233392,2335,2821
449190,4,KODEX 미국나스닥100(H),15465,5,-215,-1.37,15410.0,5.3763,50898,787,2761
477050,6,PLUS 머니마켓액티브,50840,3,0,0.0,50840.0,1.0333,10245,520,2717
245710,4,ACE 베트남VN30(합성),20000,5,-45,-0.22,20253.0,1.3397,7098,142,2660
466940,2,TIGER 은행고배당플러스TOP10,14595,5,-20,-0.14,14612.0,10.8961,97732,1425,2656
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,9790,5,-130,-1.31,9816.0,-11.3891,2816,27,2655
091230,2,TIGER 반도체,37740,5,-525,-1.37,37778.0,-12.3067,21133,796,2634
143860,2,TIGER 헬스케어,37310,2,260,0.7,37430.0,18.4273,34367,1275,2619
388420,2,RISE 비메모리반도체액티브,11375,5,-145,-1.26,11387.0,-18.7302,32280,366,2603
273140,6,KODEX 단기변동금리부채권액티브,111615,2,5,0.0,111657.0,0.863,362,40,2589
361580,1,RISE 200TR,20215,5,-90,-0.44,20274.0,-0.4657,776,15,2588
451600,6,PLUS 국고채30년액티브,110240,5,-605,-0.55,110173.0,8.9439,61,6,2485
473290,6,KODEX 26-12 회사채(AA-이상)액티브,10425,5,-5,-0.05,10430.0,1.6569,13372,139,2470
449450,2,PLUS K방산,17765,2,75,0.42,17796.0,16.6117,142387,2528,2452
471230,6,KODEX 국고채10년액티브,110545,5,-185,-0.17,110596.0,4.6993,21495,2376,2451
489250,4,KODEX 미국배당다우존스,10070,2,20,0.2,10074.0,,336215,3386,2417
200250,4,KOSEF 인도Nifty50(합성),25270,2,35,0.14,25306.0,7.0867,27487,695,2363
367770,2,RISE 수소경제테마,9015,5,-20,-0.22,9015.0,-7.3809,2736,24,2353
423920,4,TIGER 미국필라델피아반도체레버리지(합성),23435,5,-1120,-4.56,23046.0,-2.8526,80014,1873,2325
290130,2,RISE ESG사회책임투자,12720,3,0,0.0,12744.0,2.7463,352,4,2302
456600,4,TIMEFOLIO 글로벌AI인공지능액티브,19325,5,-325,-1.65,19314.0,-0.3803,18926,365,2269
463290,6,1Q 단기금융채액티브,104695,2,5,0.0,104692.0,1.0716,3039,318,2266
448880,6,ACE 24-12 회사채(AA-이상)액티브,105390,2,5,0.0,105395.0,0.9821,7,0,2244
394670,4,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),5510,5,-45,-0.81,5540.0,-19.0824,8211,45,2237
295040,1,SOL 200TR,13375,5,-45,-0.34,13394.0,-0.4452,1721,23,2207
484790,6,KODEX 미국30년국채액티브(H),10295,5,-85,-0.82,10285.0,,540906,5570,2204
462330,2,KODEX 2차전지산업레버리지,2350,5,-65,-2.69,2363.0,-28.9706,1441541,3391,2200
472160,4,TIGER 미국테크TOP10 INDXX(H),13255,5,-210,-1.56,13186.0,9.1166,22631,299,2141
228790,2,TIGER 화장품,2865,2,10,0.35,2867.0,-10.2202,398430,1139,2080
464540,6,RISE 25-03 회사채(AA-이상)액티브,51070,2,15,0.03,51066.0,1.0349,23,1,2072
479520,6,RISE KOFR금리액티브(합성),101185,2,40,0.04,101135.0,0.9179,431,43,2069
409820,4,KODEX 미국나스닥100레버리지(합성 H),10820,5,-300,-2.7,10735.0,9.6106,98492,1065,2067
422420,2,RISE 2차전지액티브,8235,5,-95,-1.14,8240.0,-12.7749,24770,204,2042
476690,4,TIGER 글로벌비만치료제TOP2Plus,11740,2,65,0.56,11748.0,6.9432,168646,1980,2037
448300,4,TIGER 미국나스닥100TR(H),15880,5,-220,-1.37,15822.0,5.4009,19265,305,1914
438330,6,TIGER 투자등급회사채액티브,112510,5,-70,-0.06,112560.0,2.3129,761,85,1909
461460,6,PLUS 국고채10년액티브,54505,5,-125,-0.23,54484.0,4.7756,139,7,1880
332940,1,HANARO MSCI Korea TR,15765,2,10,0.06,15753.0,-0.1901,10,0,1876
395270,2,HANARO Fn K-반도체,11200,5,-155,-1.37,11201.0,-6.1183,22939,257,1870
473330,6,SOL 미국30년국채커버드콜(합성),10150,3,0,0.0,10131.0,6.1271,44687,453,1852
479730,4,TIGER 인도빌리언컨슈머,10845,2,50,0.46,10868.0,7.2528,36556,394,1822
143850,4,TIGER 미국S&P500선물(H),61115,5,-405,-0.66,61135.0,4.3596,11072,676,1818
480260,6,TIGER 27-04회사채(A+이상)액티브,51210,5,-30,-0.06,51221.0,2.1429,2816,144,1801
480310,4,TIGER 글로벌온디바이스AI,9740,5,-120,-1.22,9702.0,-2.3279,13367,130,1797
475080,7,KODEX 테슬라인컴프리미엄채권혼합액티브,9360,5,-70,-0.74,9318.0,3.0713,75849,710,1755
329650,7,KODEX TRF3070,12820,5,-40,-0.31,12820.0,2.5518,5433,69,1718
452360,4,SOL 미국배당다우존스(H),11275,5,-30,-0.27,11263.0,4.2415,16021,180,1714
487340,6,ACE CD금리&초단기채권액티브,100550,5,-5,0.0,100563.0,,5709,573,1694
471990,2,KODEX AI반도체핵심장비,11105,5,-35,-0.31,11125.0,-22.3153,139521,1540,1682
365780,6,ACE 국고채10년,91490,5,-180,-0.2,91491.0,4.5446,1788,163,1652
464930,4,TIGER 글로벌혁신블루칩TOP10,13535,5,-75,-0.55,13562.0,3.8931,7428,100,1645
132030,5,KODEX 골드선물(H),15315,5,-125,-0.81,15314.0,2.6937,23547,360,1639
372330,4,KODEX 차이나항셍테크,5130,3,0,0.0,5210.0,-15.1084,2811,14,1629
455860,2,SOL 2차전지소부장Fn,5440,5,-90,-1.63,5456.0,-14.3963,242811,1325,1605
451530,6,TIGER 국고채30년스트립액티브,56230,5,-270,-0.48,56271.0,12.259,5791,325,1587
461950,2,KODEX 2차전지핵심소재10,5845,5,-115,-1.93,5853.0,-14.1829,170776,1001,1584
364960,2,TIGER BBIG,6320,2,5,0.08,6337.0,1.6908,8873,55,1577
480020,4,ACE 미국빅테크7+ 15%프리미엄분배(합성),10680,5,-110,-1.02,10647.0,5.9193,23820,254,1559
461270,6,ACE 26-06 회사채(AA-이상)액티브,10715,5,-5,-0.05,10723.0,1.5151,7992,85,1554
483230,6,RISE 25-06 은행채(AA+이상)액티브,50405,2,10,0.02,50394.0,,120,6,1535
363570,6,KODEX 장기종합채권(AA-이상)액티브KAP,97590,5,-255,-0.26,97551.0,5.2945,22,2,1529
445290,2,KODEX K-로봇액티브,12980,5,-70,-0.54,12990.0,-8.5815,2157,27,1499
328370,1,PLUS 코스피TR,14590,5,-55,-0.38,14595.0,-0.5096,6,0,1474
447770,7,TIGER 테슬라채권혼합Fn,11250,5,-200,-1.75,11225.0,8.644,46746,527,1457
482730,4,TIGER 미국S&P500+10%프리미엄초단기,10165,5,-20,-0.2,10146.0,3.0036,45453,462,1443
326240,2,RISE IT플러스,17175,5,-200,-1.15,17218.0,-7.1849,650,11,1443
451060,1,1Q K200액티브,11700,5,-15,-0.13,11712.0,-0.8884,429,5,1422
364970,2,TIGER 바이오TOP10,7490,2,100,1.35,7507.0,20.653,258265,1921,1416
213610,2,KODEX 삼성그룹밸류,9120,5,-5,-0.05,9134.0,0.8844,277,2,1414
182480,7,TIGER 미국MSCI리츠(합성 H),13350,2,95,0.72,13304.0,11.8376,4706,62,1402
466950,4,TIGER 글로벌AI액티브,14175,5,-135,-0.94,14160.0,2.3239,9111,128,1391
219480,4,KODEX 미국S&P500선물(H),25400,5,-195,-0.76,25428.0,4.7687,3301,83,1384
305080,6,TIGER 미국채10년선물,12090,2,10,0.08,12089.0,2.5902,11314,136,1378
481190,4,SOL 미국테크TOP10,10870,5,-100,-0.91,10801.0,7.8132,17815,193,1364
469820,6,SOL 24-12 회사채(AA-이상)액티브,51950,2,5,0.01,51949.0,1.0308,8,0,1356
463050,2,TIMEFOLIO K바이오액티브,11430,2,130,1.15,11462.0,17.2199,98160,1115,1349
448540,7,ACE 엔비디아채권혼합블룸버그,20715,5,-230,-1.1,20681.0,10.9375,21470,444,1346
483320,4,ACE 엔비디아밸류체인액티브,8980,5,-225,-2.44,8946.0,,123209,1106,1338
192090,4,TIGER 차이나CSI300,8235,5,-5,-0.06,8276.0,-9.351,3112,25,1322
277630,1,TIGER 코스피,27950,5,-5,-0.02,27955.0,-0.5019,12659,353,1314
475720,3,RISE 200위클리커버드콜,9905,5,-15,-0.15,9910.0,-1.5678,25979,257,1307
261260,7,KODEX 미국달러선물인버스2X,6195,5,-45,-0.72,6197.0,3.3112,68831,425,1302
464230,6,히어로즈 24-09 회사채(AA-이상)액티브,51780,3,0,0.0,51794.0,0.8865,0,0,1289
332930,1,HANARO 200TR,46810,5,-160,-0.34,46902.0,-0.4873,199,9,1287
190620,6,ACE 단기통안채,102675,2,5,0.0,102674.0,0.9935,419,43,1280
304940,4,KODEX 미국나스닥100선물(H),22975,5,-315,-1.35,22884.0,5.0755,9054,207,1264
275980,4,TIGER 글로벌4차산업혁신기술(합성 H),16675,5,-185,-1.1,16771.0,0.387,4171,69,1257
484890,6,SOL 머니마켓액티브,50345,2,5,0.01,50341.0,,90795,4570,1253
476850,1,KoAct 배당성장액티브,10080,2,15,0.15,10103.0,-0.3565,1861,18,1245
438560,6,SOL 국고채3년,105385,5,-80,-0.08,105331.0,2.1799,25,2,1236
476070,4,KODEX 글로벌비만치료제TOP2 Plus,12740,2,65,0.51,12791.0,7.179,151913,1938,1223
244580,2,KODEX 바이오,8540,5,-70,-0.81,8590.0,6.5594,204936,1742,1216
473440,6,ACE 11월만기자동연장회사채AA-이상액티브,10345,2,5,0.05,10341.0,0.9765,90,0,1203
462540,6,SOL 25-09 회사채(AA-이상)액티브,52820,3,0,0.0,52823.0,1.2944,22,1,1201
401470,2,KODEX K-메타버스액티브,6975,5,-15,-0.21,6989.0,-4.2466,10856,75,1200
325020,2,KODEX 배당가치,14440,2,35,0.24,14447.0,0.1251,1979,28,1199
472150,2,TIGER 배당프리미엄액티브,10980,5,-15,-0.14,11003.0,-0.3445,5041,55,1189
385550,6,RISE 단기종합채권(AA-이상)액티브,109505,2,5,0.0,109505.0,1.0613,84,9,1174
475260,6,ACE 2월만기자동연장회사채AA-이상액티브,10265,3,0,0.0,10262.0,1.133,2451,25,1170
456880,7,ACE 미국달러SOFR금리(합성),10850,2,45,0.42,10844.0,-0.4607,9453,102,1159
292560,7,TIGER 일본엔선물,8715,5,-15,-0.17,8718.0,4.9278,12240,106,1142
487240,2,KODEX AI전력핵심설비,8940,5,-95,-1.05,8955.0,,128977,1149,1135
461260,6,ACE 25-06 회사채(AA-이상)액티브,10610,5,-5,-0.05,10611.0,1.2398,525,5,1130
435420,7,TIGER 미국나스닥100TR채권혼합Fn,12275,5,-45,-0.37,12240.0,3.4685,19057,233,1123
466400,6,1Q 25-08 회사채(A+이상)액티브,105705,2,10,0.01,105700.0,1.284,4,0,1119
458260,6,TIGER 미국투자등급회사채액티브(H),50870,5,-215,-0.42,50807.0,4.8521,959,48,1119
472920,6,HK 종합채권(AA-이상)액티브,107110,3,0,0.0,107019.0,3.4229,0,0,1117
130730,6,KOSEF 단기자금,103805,5,-10,-0.01,103819.0,0.9873,133,13,1113
458210,7,히어로즈 CD금리액티브(합성),104525,2,10,0.01,104490.0,0.8783,84,8,1110
470320,6,BNK 24-11 회사채(AA-이상)액티브,51950,2,5,0.01,51946.0,0.9719,1,0,1109
486830,6,HANARO 머니마켓액티브,50225,2,10,0.02,50222.0,,10000,502,1105
453010,7,PLUS KOFR금리,105160,2,15,0.01,105160.0,0.873,13331,1401,1085
401170,2,RISE 메타버스,5940,5,-35,-0.59,5949.0,-2.8456,8807,52,1083
468820,6,WOORI 25-09 회사채(AA-이상)액티브,53160,3,0,0.0,53177.0,1.3053,0,0,1082
309230,4,ACE 미국WideMoat동일가중,25270,2,40,0.16,25206.0,2.1747,4173,105,1077
412770,4,TIGER 글로벌메타버스액티브,9430,5,-20,-0.21,9379.0,-1.3055,493,4,1065
419890,6,히어로즈 단기채권ESG액티브,108390,3,0,0.0,108388.0,1.3701,0,0,1041
462900,2,KoAct 바이오헬스케어액티브,13325,2,175,1.33,13347.0,15.3508,83224,1100,1039
228800,2,TIGER 여행레저,3000,3,0,0.0,3006.0,-11.5045,19564,58,1036
488500,4,TIGER 미국S&P500동일가중,9795,2,40,0.41,9780.0,,24685,241,1009
472170,7,TIGER 미국테크TOP10채권혼합,11840,5,-60,-0.5,11782.0,5.6838,10177,120,1006
414780,4,TIGER 차이나과창판STAR50(합성),5175,2,10,0.19,5281.0,-9.6238,589,3,988
400970,2,TIGER Fn메타버스,6705,3,0,0.0,6721.0,-0.9602,25126,167,986
168580,4,ACE 중국본토CSI300,22290,2,20,0.09,22462.0,-9.7285,143,3,985
433330,4,SOL 미국S&P500,15575,5,-35,-0.22,15538.0,3.7829,4859,75,981
476750,6,ACE 미국30년국채엔화노출액티브(H),10215,5,-75,-0.73,10210.0,12.5697,45256,462,981
438080,7,ACE 미국S&P500채권혼합액티브,11650,5,-15,-0.13,11668.0,0.9083,16803,195,979
442320,4,RISE 글로벌원자력,15505,5,-185,-1.18,15575.0,-11.8044,2781,43,977
302450,1,RISE 코스피,27920,5,-60,-0.21,27926.0,-0.342,19906,555,963
471760,2,TIGER AI반도체핵심공정,10620,5,-80,-0.75,10635.0,-20.5053,87067,921,961
466930,2,SOL 자동차TOP3플러스,11080,2,30,0.27,11087.0,-7.8399,2260,24,958
232080,1,TIGER 코스닥150,13200,5,-70,-0.53,13258.0,-4.1878,58683,771,956
395290,2,HANARO Fn K-POP&미디어,6060,5,-50,-0.82,6069.0,-12.7766,9848,59,951
426030,4,TIMEFOLIO 미국나스닥100액티브,19725,5,-280,-1.4,19655.0,1.8066,5973,117,951
480030,4,ACE 미국500 15%프리미엄분배(합성),10110,5,-20,-0.2,10087.0,1.8807,23393,236,950
270810,1,RISE 코스닥150,12780,5,-60,-0.47,12835.0,-4.2863,700,8,943
245340,4,TIGER 미국다우존스30,26925,2,25,0.09,26882.0,0.7868,1661,44,942
434060,7,KODEX TDF2050액티브,13200,5,-45,-0.34,13179.0,2.4599,18628,245,937
475270,6,ACE 5월만기자동연장회사채AA-이상액티브,10255,3,0,0.0,10254.0,1.2339,0,0,930
157490,2,TIGER 소프트웨어,7745,2,5,0.06,7751.0,-7.5821,12472,96,925
438570,6,SOL 국고채10년,109090,5,-180,-0.16,109116.0,4.5495,619,67,923
114820,6,TIGER 국채3년,107645,5,-140,-0.13,107712.0,2.1445,257,27,904
139230,2,TIGER 200 중공업,4970,5,-5,-0.1,4981.0,16.3742,119208,592,901
485540,4,KODEX 미국AI테크TOP10,9435,5,-90,-0.94,9387.0,,29095,274,896
421320,2,PLUS 우주항공&UAM,13110,2,40,0.31,13106.0,1.3964,666,8,891
437080,6,KODEX 미국종합채권ESG액티브(H),102930,5,-370,-0.36,102937.0,4.154,350,36,891
325010,2,KODEX 성장주,14730,5,-155,-1.04,14774.0,-2.169,127,1,884
278240,3,RISE 코스닥150선물레버리지,10260,5,-35,-0.34,10251.0,-12.383,1931,19,880
461490,7,RISE 글로벌자산배분액티브,11930,5,-20,-0.17,11911.0,3.1951,37252,444,877
465350,3,RISE 2차전지TOP10인버스(합성),29435,2,355,1.22,29637.0,8.629,254340,7483,868
452250,6,ACE 미국30년국채선물레버리지(합성 H),7215,5,-110,-1.5,7217.0,15.4452,77793,561,862
448600,6,RISE 25-11 회사채(AA-이상)액티브,52625,2,5,0.01,52621.0,1.3306,1526,80,853
150460,2,TIGER 중국소비테마,6305,5,-30,-0.47,6425.0,-7.5858,1721,10,851
480040,4,ACE 미국반도체15%프리미엄분배(합성),10325,5,-175,-1.67,10245.0,-1.2694,98682,1017,847
283580,4,KODEX 차이나CSI300,10185,2,45,0.44,10150.0,-9.2212,2455,24,845
476800,7,KODEX 한국부동산리츠인프라,5265,2,5,0.1,5268.0,2.1954,69743,366,845
278620,6,PLUS 단기채권액티브,114100,3,0,0.0,114119.0,0.9377,0,0,839
267770,3,TIGER 200선물레버리지,14375,5,-105,-0.73,14379.0,-4.5485,18998,272,834
437350,6,RISE 미국단기투자등급회사채액티브,11130,2,20,0.18,11142.0,1.23,2341,26,824
144600,5,KODEX 은선물(H),5310,5,-85,-1.58,5316.0,-8.4041,43350,229,818
284430,6,KODEX 200미국채혼합,13090,5,-20,-0.15,13085.0,1.5098,7849,102,817
